Particulars,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Company Symbol
Gross Profit,0.211002,0.343659,0.200542,0.112595,-0.074983,0.331701,0.041933,0.428315,0.28944,-0.22477,0.048953,DIVISLAB
EBITDA,0.249132,0.133277,0.229661,0.045933,-0.147595,0.478767,-0.027986,0.572953,0.353571,-0.390696,-0.067319,DIVISLAB
EBITA,0.25454,0.116998,0.259004,0.04629,-0.174352,0.514984,-0.040618,0.595114,0.366308,-0.432938,-0.098166,DIVISLAB
EBIT,0.25454,0.116998,0.259004,0.04629,-0.174352,0.514984,-0.040618,0.595114,0.366308,-0.432938,-0.098166,DIVISLAB
Earnings from Cont. Ops.,0.284587,0.101098,0.322085,-0.058062,-0.17296,0.542445,0.017593,0.441505,0.491944,-0.384087,-0.122509,DIVISLAB
Net Income,0.284587,0.101098,0.322085,-0.058062,-0.17296,0.542445,0.017593,0.441505,0.491944,-0.384087,-0.122509,DIVISLAB
Normalized Net Income,0.270956,0.085124,0.295706,-0.002041,-0.113928,0.481273,-0.036037,0.51382,0.380691,-0.357014,-0.08725,DIVISLAB
Diluted EPS before Extra,0.284721,0.101099,0.322085,-0.058062,-0.17296,0.542445,0.01753,0.441594,0.491944,-0.384087,-0.122521,DIVISLAB
Accounts Receivable,0.413482,0.02479,0.187799,0.0227,0.125915,0.1469,0.214875,0.186202,0.44578,-0.260471,0.202769,DIVISLAB
Inventory,0.11574,0.246909,0.038866,0.092796,0.023304,0.312193,0.051637,0.15096,0.318562,0.060732,0.061188,DIVISLAB
Net PP&E,0.127209,0.114757,0.115966,0.176347,0.054963,0.221024,0.435741,0.192431,0.085711,0.0296,0.118437,DIVISLAB
Total Assets,0.18215,0.188893,0.111243,0.2563,0.101861,0.18456,0.061885,0.262236,0.241379,0.079557,0.07142,DIVISLAB
Tangible Book Value,0.185057,0.178195,0.22884,0.247938,0.105361,0.174857,0.0508,0.271455,0.261692,0.088827,0.063093,DIVISLAB
Common Equity,0.185057,0.179529,0.228287,0.247846,0.105911,0.174242,0.050706,0.271506,0.261825,0.088582,0.062967,DIVISLAB
Cash from Ops.,0.159965,0.484206,0.255981,0.108409,-0.325557,0.229989,0.274169,0.601172,-0.018044,0.286604,-0.487343,DIVISLAB
Capital Expenditures,-0.275319,0.24654,0.288191,-0.04813,-0.27295,1.67661,0.614047,-0.230746,-0.216428,-0.336764,1.120417,DIVISLAB
Levered Free Cash Flow,3.359316,0.589703,-0.90479,17.327798,-0.531151,-0.873343,NM,NM,-0.474885,2.695936,-0.880614,DIVISLAB
Unlevered Free Cash Flow,3.329359,0.587122,-0.900429,16.528736,-0.53116,-0.868741,NM,NM,-0.474749,2.694309,-0.879357,DIVISLAB
Dividend per Share,0.333333,0,0,0,0,0.6,0,0.25,0.5,0,0,DIVISLAB
Compound Annual Growth Rate Over Two Years,,,,,,,,,,,,DIVISLAB
Total Revenue,0.165222,0.204164,0.222523,0.144127,0.015129,0.103174,0.177379,0.187028,0.288777,0.055708,-0.064284,DIVISLAB
Gross Profit,0.202661,0.275608,0.270086,0.155733,0.01448,0.109886,0.17794,0.219921,0.357102,-0.000194,-0.098235,DIVISLAB
EBITDA,0.21378,0.189796,0.180486,0.134082,-0.055776,0.122724,0.198909,0.2365,0.459145,-0.09185,-0.246152,DIVISLAB
EBITA,0.213352,0.183773,0.185877,0.14773,-0.070555,0.118412,0.205591,0.237063,0.476286,-0.119783,-0.28488,DIVISLAB
EBIT,0.213352,0.183773,0.185877,0.14773,-0.070555,0.118412,0.205591,0.237063,0.476286,-0.119783,-0.28488,DIVISLAB
Earnings from Cont. Ops.,0.204241,0.189309,0.206543,0.11594,-0.117378,0.129453,0.25283,0.211143,0.466508,-0.041403,-0.264842,DIVISLAB
Net Income,0.204241,0.189309,0.206543,0.11594,-0.117378,0.129453,0.25283,0.211143,0.466508,-0.041403,-0.264842,DIVISLAB
Normalized Net Income,0.207103,0.17437,0.18575,0.137129,-0.059647,0.14565,0.194945,0.208001,0.445724,-0.057787,-0.233915,DIVISLAB
Diluted EPS before Extra,0.204021,0.189372,0.206543,0.11594,-0.117378,0.129453,0.252791,0.211143,0.466553,-0.041403,-0.264846,DIVISLAB
Accounts Receivable,0.209043,0.203546,0.103288,0.102163,0.073068,0.13636,0.180399,0.200454,0.309576,0.034019,-0.056876,DIVISLAB
Inventory,0.171878,0.179502,0.138144,0.06549,0.05748,0.158781,0.174714,0.100179,0.231914,0.182642,0.06096,DIVISLAB
Net PP&E,0.218394,0.120967,0.115362,0.145759,0.114003,0.134961,0.324038,0.308443,0.137821,0.057284,0.073099,DIVISLAB
Total Assets,0.160177,0.185517,0.149412,0.181548,0.17655,0.142463,0.121547,0.157735,0.251764,0.157644,0.075481,DIVISLAB
Tangible Book Value,0.179089,0.181621,0.203251,0.238353,0.174488,0.13958,0.111099,0.155874,0.266564,0.172077,0.075883,DIVISLAB
Common Equity,0.179089,0.18229,0.203662,0.238028,0.174737,0.139565,0.110758,0.155846,0.266657,0.172007,0.075698,DIVISLAB
Cash from Ops.,0.282751,0.312108,0.365333,0.17989,-0.135384,-0.089199,0.251885,0.428343,0.253906,0.124006,-0.18785,DIVISLAB
Capital Expenditures,-0.076838,-0.049555,0.267195,0.107335,-0.1681,0.395002,1.078503,0.114277,-0.223619,-0.279103,0.185891,DIVISLAB
Levered Free Cash Flow,1.715572,1.632493,-0.610955,0.320984,1.931377,-0.756314,NM,3.641333,NM,0.393123,-0.335737,DIVISLAB
Unlevered Free Cash Flow,1.648898,1.621302,-0.602468,0.321124,1.866738,-0.751927,NM,3.557145,NM,0.392997,-0.332398,DIVISLAB
Dividend per Share,0.240347,0.1547,0,0,0,0.264911,0.264911,0.118034,0.369306,0.224745,0,DIVISLAB
Compound Annual Growth Rate Over Three Years,,,,,,,,,,,,DIVISLAB
Total Revenue,0.243358,0.186042,0.208188,0.171683,0.07818,0.094128,0.098971,0.214399,0.219014,0.129222,0.040234,DIVISLAB
Gross Profit,0.256691,0.247935,0.250078,0.215257,0.073054,0.110789,0.086756,0.256098,0.242668,0.126035,0.015927,DIVISLAB
EBITDA,0.267313,0.186329,0.202939,0.133814,0.031126,0.09652,0.070055,0.31249,0.274353,0.090629,-0.083745,DIVISLAB
EBITA,0.274943,0.180345,0.208337,0.137393,0.028391,0.093835,0.06267,0.32352,0.278726,0.073142,-0.112635,DIVISLAB
EBIT,0.274943,0.180345,0.208337,0.137393,0.028391,0.093835,0.06267,0.32352,0.278726,0.073142,-0.112635,DIVISLAB
Earnings from Cont. Ops.,0.216783,0.168829,0.232016,0.110971,0.009879,0.06313,0.090863,0.312805,0.298318,0.098237,-0.069239,DIVISLAB
Net Income,0.216783,0.168829,0.232016,0.110971,0.009879,0.06313,0.090863,0.312805,0.298318,0.098237,-0.069239,DIVISLAB
Normalized Net Income,0.280866,0.164991,0.213497,0.119523,0.046396,0.094139,0.081571,0.292975,0.263021,0.103548,-0.067712,DIVISLAB
Diluted EPS before Extra,0.215913,0.168687,0.232059,0.110971,0.009879,0.06313,0.09084,0.312805,0.298318,0.09826,-0.069243,DIVISLAB
Accounts Receivable,0.25602,0.144211,0.198274,0.075744,0.110024,0.097135,0.161951,0.18233,0.277216,0.082444,0.08746,DIVISLAB
Inventory,0.177098,0.196373,0.130626,0.122823,0.051238,0.136355,0.121906,0.166742,0.168627,0.171986,0.140687,DIVISLAB
Net PP&E,0.253539,0.18282,0.119297,0.13533,0.114657,0.148592,0.227475,0.27863,0.229536,0.100539,0.077287,DIVISLAB
Total Assets,0.177147,0.169671,0.160223,0.183991,0.154365,0.179214,0.114946,0.166608,0.184971,0.191508,0.128158,DIVISLAB
Tangible Book Value,0.181335,0.178791,0.197156,0.217966,0.192333,0.174611,0.109183,0.162168,0.190122,0.204309,0.134561,DIVISLAB
Common Equity,0.181335,0.179236,0.197428,0.218214,0.192323,0.174572,0.10914,0.161946,0.190145,0.204277,0.134471,DIVISLAB
Cash from Ops.,0.194636,0.346665,0.293126,0.273677,-0.020789,-0.027591,0.01865,0.358905,0.260625,0.264712,-0.13479,DIVISLAB
Capital Expenditures,0.148414,0.020362,0.051828,0.151918,-0.037559,0.228125,0.464498,0.492304,-0.009118,-0.263331,0.032895,DIVISLAB
Levered Free Cash Flow,0.327635,1.271675,-0.129425,0.405088,-0.064718,0.028626,NM,0.397349,1.244812,NM,-0.385798,DIVISLAB
Unlevered Free Cash Flow,0.326823,1.233128,-0.118836,0.404427,-0.064657,0.025579,NM,0.396924,1.217776,NM,-0.383688,DIVISLAB
Dividend per Share,0.259921,0.154416,0.100642,0,0,0.169607,0.169607,0.259921,0.233106,0.233106,0.144714,DIVISLAB
Compound Annual Growth Rate Over Five Years,,,,,,,,,,,,DIVISLAB
Total Revenue,0.163515,0.267274,0.234982,0.169095,0.12691,0.143783,0.116815,0.130382,0.171286,0.148244,0.096637,DIVISLAB
Gross Profit,0.151621,0.264584,0.262032,0.210203,0.149899,0.171958,0.113839,0.153219,0.187748,0.146517,0.093076,DIVISLAB
EBITDA,0.143135,0.226504,0.231841,0.165148,0.091883,0.129365,0.095221,0.150503,0.211388,0.132715,0.032969,DIVISLAB
EBITA,0.143453,0.232114,0.238541,0.167189,0.087934,0.129762,0.09591,0.149021,0.212013,0.12428,0.013487,DIVISLAB
EBIT,0.143453,0.232114,0.238541,0.167189,0.087934,0.129762,0.09591,0.149021,0.212013,0.12428,0.013487,DIVISLAB
Earnings from Cont. Ops.,0.131674,0.201316,0.212677,0.147379,0.078151,0.118327,0.100826,0.120031,0.227937,0.157643,0.034144,DIVISLAB
Net Income,0.131674,0.201316,0.212677,0.147379,0.078151,0.118327,0.100826,0.120031,0.227937,0.157643,0.034144,DIVISLAB
Normalized Net Income,0.17249,0.22679,0.241937,0.153765,0.095821,0.129902,0.103461,0.138336,0.214695,0.139236,0.034087,DIVISLAB
Diluted EPS before Extra,0.128284,0.197423,0.212156,0.147296,0.078174,0.118327,0.100812,0.120031,0.227937,0.157643,0.034142,DIVISLAB
Accounts Receivable,0.221612,0.271447,0.192542,0.127203,0.146528,0.099592,0.137656,0.13735,0.218891,0.120611,0.131322,DIVISLAB
Inventory,0.172216,0.184555,0.161359,0.142193,0.10078,0.13707,0.09899,0.121744,0.164678,0.173076,0.124308,DIVISLAB
Net PP&E,0.17723,0.20074,0.196325,0.167854,0.117177,0.135183,0.194112,0.210045,0.190796,0.185014,0.164397,DIVISLAB
Total Assets,0.191017,0.188682,0.165974,0.174408,0.166727,0.167202,0.141124,0.170575,0.167781,0.163015,0.139897,DIVISLAB
Tangible Book Value,0.190078,0.181291,0.190053,0.202264,0.188037,0.185985,0.15915,0.16708,0.169642,0.166121,0.143039,DIVISLAB
Common Equity,0.190078,0.181559,0.190216,0.20241,0.1883,0.186123,0.159002,0.167046,0.169649,0.16596,0.142973,DIVISLAB
Cash from Ops.,0.130776,0.174744,0.260193,0.277299,0.100813,0.113794,0.080318,0.134077,0.106932,0.259566,0.057319,DIVISLAB
Capital Expenditures,0.174311,0.385495,0.194529,0.0543,-0.042375,0.243606,0.309558,0.181253,0.136169,0.115485,0.064709,DIVISLAB
Levered Free Cash Flow,0.330701,0.07603,-0.187455,0.828802,0.414857,-0.302805,NM,0.879367,-0.076492,0.395657,0.379253,DIVISLAB
Unlevered Free Cash Flow,0.318756,0.075576,-0.180711,0.810196,0.412503,-0.298011,NM,0.862339,-0.076617,0.395352,0.372011,DIVISLAB
Dividend per Share,0.461443,0.27226,0.148698,0.089977,0.059224,0.098561,0.098561,0.148698,0.245731,0.245731,0.133967,DIVISLAB
,,,,,,,,,,,,DIVISLAB
Return on Assets %,0.104097,0.092671,0.092955,0.038806,0.033745,0.054527,0.08006,0.082649,0.080417,0.108625,0.11508,DRREDDY
Return on Capital %,0.132757,0.116645,0.11827,0.049507,0.042897,0.069131,0.10302,0.108125,0.104966,0.142416,0.149779,DRREDDY
Return on Equity %,0.262973,0.219482,0.167026,0.095403,0.07829,0.140967,0.132106,0.105093,0.12964,0.213831,0.21771,DRREDDY
Return on Common Equity %,0.263042,0.219482,0.167026,0.095403,0.07829,0.140967,0.132106,0.105093,0.12964,0.213831,0.21771,DRREDDY
Margin Analysis,,,,,,,,,,,,DRREDDY
Gross Margin %,0.573511,0.579553,0.599749,0.560205,0.537901,0.542277,0.538424,0.543305,0.530992,0.566713,0.58606,DRREDDY
SG&A Margin %,0.293432,0.285532,0.296628,0.331021,0.330316,0.31641,0.287107,0.288053,0.289569,0.276664,0.276543,DRREDDY
EBITDA Margin %,0.250722,0.238592,0.261103,0.175505,0.167318,0.207115,0.239318,0.24091,0.222691,0.265061,0.283009,DRREDDY
EBITA Margin %,0.214367,0.199782,0.217039,0.121198,0.108914,0.152764,0.189833,0.195965,0.184667,0.233598,0.252801,DRREDDY
EBIT Margin %,0.196958,0.183625,0.194487,0.09488,0.084769,0.127883,0.167886,0.173464,0.167539,0.217245,0.233941,DRREDDY
Earnings from Cont. Ops Margin %,0.16276,0.150508,0.130067,0.086072,0.069126,0.122163,0.111672,0.090859,0.109929,0.183289,0.199466,DRREDDY
Net Income Margin %,0.162782,0.150508,0.130067,0.086072,0.069126,0.122163,0.111672,0.090859,0.109929,0.183289,0.199466,DRREDDY
Net Income Avail. for Common Margin %,0.162782,0.150508,0.130067,0.086072,0.069126,0.122163,0.111672,0.090859,0.109929,0.183289,0.199466,DRREDDY
Normalized Net Income Margin %,0.125836,0.123099,0.126794,0.060189,0.053659,0.083103,0.108902,0.115441,0.112939,0.141357,0.148537,DRREDDY
Levered Free Cash Flow Margin %,0.041527,0.03151,0.137306,-0.174954,0.031984,0.098142,0.107378,0.101509,0.004807,0.120695,0.043813,DRREDDY
Unlevered Free Cash Flow Margin %,0.047552,0.036141,0.140662,-0.172121,0.035456,0.101753,0.110897,0.104704,0.0076,0.124325,0.047644,DRREDDY
Asset Turnover,,,,,,,,,,,,DRREDDY
Total Asset Turnover,0.845639,0.807485,0.764718,0.654406,0.636942,0.682219,0.762998,0.762346,0.767988,0.800021,0.787073,DRREDDY
Fixed Asset Turnover,3.214329,3.18568,3.015472,2.517435,2.466421,2.748394,3.281338,3.467046,3.594751,3.823013,3.894913,DRREDDY
Accounts Receivable Turnover,4.066206,3.993928,3.750039,3.524461,3.60578,3.823049,3.873673,3.797515,3.683535,3.531501,3.654385,DRREDDY
Inventory Turnover,2.472758,2.502251,2.410041,2.27379,2.275365,2.24743,2.348051,2.153259,2.088373,2.140265,2.059435,DRREDDY
Short Term Liquidity,,,,,,,,,,,,DRREDDY
Current Ratio,1.919001,1.872615,1.851437,1.180882,1.573279,1.917939,1.790452,1.777757,1.934329,2.379323,2.582794,DRREDDY
Quick Ratio,1.303368,1.284897,1.332858,0.742764,0.989984,1.179045,1.140563,1.067609,1.23576,1.58114,1.714678,DRREDDY
Cash from Ops. to Curr. Liab.,0.360005,0.391171,0.638044,0.253094,0.258695,0.480804,0.409825,0.428139,0.298973,0.685829,0.473068,DRREDDY
Avg. Days Sales Out.,89.764085,91.3887,97.598658,103.561815,101.22618,95.473415,94.483632,96.11545,99.08947,103.355225,100.153338,DRREDDY
Avg. Days Inventory Out.,147.60819,145.8686,151.86438,160.52481,160.413485,162.40748,155.87391,169.51038,174.776965,170.539315,177.718254,DRREDDY
Avg. Days Payable Out.,69.46096,60.828345,68.17116,72.80436,62.456245,47.516065,46.912416,44.106965,49.34508,59.17818,55.281738,DRREDDY
Avg. Cash Conversion Cycle,167.911315,176.428955,181.291878,191.282265,199.18342,210.36483,203.445126,221.518865,224.521355,214.71636,222.589854,DRREDDY
Long Term Solvency,,,,,,,,,,,,DRREDDY
Total Debt/Equity,0.492747,0.387468,0.261134,0.396512,0.401027,0.273764,0.142604,0.175127,0.177638,0.058322,0.071359,DRREDDY
Total Debt/Capital,0.330094,0.279262,0.207063,0.28393,0.286238,0.214925,0.124806,0.149028,0.150843,0.055108,0.066606,DRREDDY
LT Debt/Equity,0.228411,0.128542,0.083258,0.043927,0.198394,0.156922,0.008413,0.036397,0.030158,0.005532,0.02135,DRREDDY
LT Debt/Capital,0.153014,0.092645,0.066018,0.031455,0.141606,0.123195,0.007363,0.030973,0.025609,0.005227,0.019928,DRREDDY
Total Liabilities/Total Assets,0.466576,0.428523,0.38196,0.435704,0.43946,0.378082,0.332641,0.348143,0.349353,0.282311,0.276033,DRREDDY
EBIT / Interest Exp.,20.433281,24.779304,36.228813,20.932176,15.260152,22.131608,29.819938,33.927835,37.493736,37.406162,38.169491,DRREDDY
EBITDA / Interest Exp.,26.010989,32.196886,48.638014,38.719242,30.120558,35.843644,42.507629,47.119587,49.836116,46.254901,46.843366,DRREDDY
(EBITDA-CAPEX) / Interest Exp.,18.098116,23.644688,34.089588,19.353312,18.329949,28.020247,37.577822,37.077319,34.533402,38.32563,37.256575,DRREDDY
Total Debt/EBITDA,1.350172,1.226599,0.834175,2.003625,2.136675,1.204487,0.528945,0.663107,0.708899,0.20396,0.249784,DRREDDY
Net Debt/EBITDA,0.338221,0.098779,NM,1.264828,1.253254,0.427553,NM,NM,NM,NM,NM,DRREDDY
Total Debt/(EBITDA-CAPEX),1.940495,1.670255,1.190176,4.008557,3.511077,1.540786,0.598337,0.842708,1.023032,0.246158,0.314058,DRREDDY
Net Debt/(EBITDA-CAPEX),0.486099,0.134508,NM,2.53048,2.059401,0.546928,NM,NM,NM,NM,NM,DRREDDY
Altman Z Score,5.186496,5.811652,6.767341,4.821011,4.122097,4.87633,5.943367,7.110319,7.000678,7.43025,7.836746,DRREDDY
Growth Over Prior Year,,,,,,,,,,,,DRREDDY
Total Revenue,0.143853,0.114927,0.04415,-0.090963,0.014191,0.084565,0.134864,0.086609,0.130027,0.146871,0.135371,DRREDDY
Gross Profit,0.251275,0.126673,0.080535,-0.150898,-0.026189,0.093389,0.1268,0.096458,0.104417,0.224024,0.174131,DRREDDY
EBITDA,0.283523,0.060987,0.142666,-0.388974,-0.033119,0.342532,0.311313,0.093837,0.044567,0.365079,0.21225,DRREDDY
EBITA,0.290209,0.039071,0.134341,-0.49238,-0.088604,0.521229,0.410245,0.121707,0.064875,0.450759,0.228702,DRREDDY
EBIT,0.284325,0.039451,0.105916,-0.556525,-0.093889,0.636174,0.48986,0.12271,0.091431,0.487123,0.222629,DRREDDY
Earnings from Cont. Ops.,0.282308,0.031005,-0.09766,-0.398442,-0.185481,0.916683,0.037403,-0.11591,0.367211,0.912211,0.235582,DRREDDY
Net Income,0.28241,0.030862,-0.09766,-0.398442,-0.185481,0.916683,0.037403,-0.11591,0.367211,0.912211,0.235582,DRREDDY
Normalized Net Income,0.27724,0.090684,0.075489,-0.568477,-0.095843,0.679694,0.487168,0.151858,0.105527,0.435455,0.193037,DRREDDY
Diluted EPS before Extra,0.280373,0.029435,-0.098421,-0.383741,-0.181579,0.916779,0.038111,-0.117121,0.367004,0.911567,0.233228,DRREDDY
Accounts Receivable,0.03331,0.233616,0.013519,-0.078464,0.067043,-0.018416,0.26108,-0.01267,0.344936,0.085689,0.107787,DRREDDY
Inventory,0.11074,0.064063,0.001919,0.115372,0.019629,0.154353,0.044283,0.295043,0.120496,-0.043511,0.305773,DRREDDY
Net PP&E,0.174802,0.082522,0.122083,0.059283,0.012403,-0.065338,-0.032466,0.09132,0.088564,0.069053,0.156841,DRREDDY
Total Assets,0.195646,0.144157,0.066173,0.058613,0.026307,-0.000785,0.030227,0.14317,0.102963,0.099126,0.204017,DRREDDY
Tangible Book Value,0.295078,0.246609,0.092967,-0.273165,0.032945,0.180834,0.341647,0.077115,0.195843,0.233119,0.221795,DRREDDY
Common Equity,0.247523,0.225779,0.153043,-0.033444,0.019476,0.108627,0.105501,0.116615,0.100917,0.212379,0.214549,DRREDDY
Cash from Ops.,0.461515,0.286184,0.647705,-0.478435,-0.161949,0.592101,0.039611,0.196441,-0.212728,1.094599,-0.228315,DRREDDY
Capital Expenditures,0.511394,-0.073604,0.286754,0.021719,-0.243281,-0.251427,-0.303236,1.010111,0.504978,-0.227627,0.448644,DRREDDY
Levered Free Cash Flow,3.133483,-0.15402,3.549896,NM,NM,2.327933,0.241667,0.027215,-0.946485,27.794663,-0.587852,DRREDDY
Unlevered Free Cash Flow,2.199898,-0.152606,3.063768,NM,NM,2.112533,0.236843,0.025932,-0.917977,17.761181,-0.564903,DRREDDY
Dividend per Share,0.2,0.111111,0,0,0,0,0.25,0,0.2,0.333333,0,DRREDDY
Compound Annual Growth Rate Over Two Years,,,,,,,,,,,,DRREDDY
Total Revenue,0.171335,0.129298,0.078959,-0.025745,-0.039824,0.048788,0.10943,0.110475,0.108106,0.138418,0.141107,DRREDDY
Gross Profit,0.192486,0.187341,0.103363,-0.042146,-0.090679,0.03187,0.109969,0.111526,0.10043,0.162684,0.198819,DRREDDY
EBITDA,0.162432,0.166962,0.101069,-0.164417,-0.231371,0.139328,0.326831,0.197649,0.068919,0.194118,0.286397,DRREDDY
EBITA,0.164405,0.157851,0.085661,-0.241175,-0.319821,0.177474,0.464687,0.257729,0.092922,0.242931,0.335122,DRREDDY
EBIT,0.161051,0.155419,0.072169,-0.299682,-0.366094,0.217602,0.561304,0.293322,0.10696,0.274007,0.348407,DRREDDY
Earnings from Cont. Ops.,0.228146,0.149812,-0.035471,-0.263244,-0.300014,0.24947,0.410097,-0.042316,0.099427,0.61691,0.537106,DRREDDY
Net Income,0.228232,0.149777,-0.035537,-0.263244,-0.300014,0.24947,0.410097,-0.042316,0.099427,0.61691,0.537106,DRREDDY
Normalized Net Income,0.167437,0.180283,0.08306,-0.318753,-0.375369,0.232359,0.580502,0.308819,0.128455,0.259736,0.308645,DRREDDY
Diluted EPS before Extra,0.226327,0.148068,-0.036611,-0.25461,-0.289818,0.252491,0.410613,-0.042646,0.09859,0.616515,0.535382,DRREDDY
Accounts Receivable,0.141841,0.12903,0.118166,-0.033566,-0.008376,0.023422,0.11259,0.115841,0.152344,0.208381,0.096683,DRREDDY
Inventory,0.113449,0.087151,0.032524,0.057125,0.066427,0.084902,0.09794,0.162924,0.204613,0.03525,0.117568,DRREDDY
Net PP&E,0.15595,0.127719,0.102126,0.090231,0.035578,-0.027243,-0.049044,0.027565,0.089941,0.078765,0.112081,DRREDDY
Total Assets,0.193622,0.169619,0.104477,0.062386,0.042335,0.012671,0.014602,0.08523,0.122887,0.101044,0.150377,DRREDDY
Tangible Book Value,0.316429,0.270613,0.167263,-0.108705,-0.133524,0.104417,0.258675,0.202127,0.134927,0.214338,0.227444,DRREDDY
Common Equity,0.257254,0.236603,0.188855,0.05569,-0.007336,0.063118,0.107063,0.111045,0.108738,0.155305,0.213464,DRREDDY
Cash from Ops.,0.097788,0.37105,0.455765,-0.07297,-0.338866,0.155103,0.286533,0.115273,-0.029472,0.284142,0.271366,DRREDDY
Capital Expenditures,0.212508,0.183279,0.091808,0.146604,-0.120708,-0.247365,-0.277795,0.183459,0.739303,0.078149,0.057778,DRREDDY
Levered Free Cash Flow,0.274225,0.869986,0.961918,NM,-0.536582,NM,1.032778,0.129363,-0.765541,0.241352,2.444949,DRREDDY
Unlevered Free Cash Flow,0.246137,0.646686,0.855698,NM,-0.517933,NM,0.962069,0.126462,-0.709914,0.240506,1.857087,DRREDDY
Dividend per Share,0.144155,0.1547,0.054093,0,0,0,0.118034,0.118034,0.095445,0.264911,0.1547,DRREDDY
Compound Annual Growth Rate Over Three Years,,,,,,,,,,,,DRREDDY
Total Revenue,0.211461,0.152222,0.10017,0.019054,-0.012611,-3.30E-05,0.076729,0.10177,0.116954,0.12088,0.137402,DRREDDY
Gross Profit,0.23478,0.170132,0.150615,0.011111,-0.036856,-0.033052,0.06259,0.105447,0.109151,0.140176,0.166487,DRREDDY
EBITDA,0.261344,0.127582,0.158807,-0.095178,-0.122762,-0.074338,0.193992,0.244117,0.144279,0.159709,0.200132,DRREDDY
EBITA,0.278715,0.121032,0.149961,-0.157359,-0.19339,-0.110498,0.250448,0.340056,0.189847,0.201133,0.23817,DRREDDY
EBIT,0.281655,0.119014,0.138677,-0.20115,-0.236883,-0.130452,0.302323,0.398774,0.222184,0.221435,0.256646,DRREDDY
Earnings from Cont. Ops.,0.249023,0.158565,0.060575,-0.175919,-0.238185,-0.020713,0.174356,0.206882,0.078351,0.322177,0.47825,DRREDDY
Net Income,0.249081,0.158565,0.060554,-0.175957,-0.238185,-0.020713,0.174356,0.206882,0.078351,0.322177,0.47825,DRREDDY
Normalized Net Income,0.297446,0.141271,0.144263,-0.20304,-0.25134,-0.131387,0.312033,0.422317,0.237209,0.222699,0.237099,DRREDDY
Diluted EPS before Extra,0.247316,0.156832,0.059205,-0.169916,-0.231021,-0.01121,0.176515,0.206625,0.078048,0.321357,0.47707,DRREDDY
Accounts Receivable,0.233216,0.171648,0.089133,0.048355,-0.00113,-0.011734,0.097195,0.069163,0.187506,0.129683,0.173874,DRREDDY
Inventory,0.143183,0.096737,0.057964,0.059432,0.044476,0.094965,0.07119,0.16006,0.148606,0.115471,0.118543,DRREDDY
