Particulars,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Company Symbol
"Def. Tax Liability, Non-Curr.",2393.5,3177.4,358.5,777.7,1420.8,2738.9,2521.5,2215,2200.6,2913.1,4610.8,EICHERMOT
Other Non-Current Liabilities,726.8,1471.4,339.7,303.3,341.2,287.6,288.5,311.1,748.1,858.8,1900.9,EICHERMOT
Total Liabilities,28023.1,35562.5,12859.2,16640.1,24921.6,24681.1,24687.9,31205.3,35318.3,42073.6,50824,EICHERMOT
Common Stock,271,271.5,271.6,272.1,272.6,272.8,273,273.3,273.4,273.5,273.8,EICHERMOT
Additional Paid In Capital,6076.7,,258,320.9,603.7,1151.1,1590,2250,2410.5,2576.7,,EICHERMOT
Retained Earnings,18801.9,,35730.7,52382.4,68683.4,87080,97017.9,110525.9,122612.5,145916.8,,EICHERMOT
Treasury Stock,,,,,,,,,,,,EICHERMOT
Comprehensive Inc. and Other,9,34289,270.6,475.3,741,683.3,928.4,1331.6,783.6,1135.8,180181.5,EICHERMOT
Total Common Equity,25158.6,34560.5,36530.9,53450.7,70300.7,89187.2,99809.3,114380.8,126080,149902.8,180455.3,EICHERMOT
Minority Interest,10850.6,11738.6,,,,,,,,,,EICHERMOT
Total Equity,36009.2,46299.1,36530.9,53450.7,70300.7,89187.2,99809.3,114380.8,126080,149902.8,180455.3,EICHERMOT
Total Liabilities And Equity,64032.3,81861.6,49390.1,70090.8,95222.3,113868.3,124497.2,145586.1,161398.3,191976.4,231279.3,EICHERMOT
Supplemental Items,,,,,,,,,,,,EICHERMOT
Total Shares Out. on Filing Date,271,271.5,271.6,272.1,272.6,272.8,273,273.3,273.4,273.5,273.8,EICHERMOT
Total Shares Out. on Balance Sheet Date,271,271.5,271.6,272.1,272.6,272.8,273,273.3,273.4,273.5,273.8,EICHERMOT
Book Value/Share,92.8,127.3,134.5,196.4,257.9,326.9,365.5,418.5,461.1,548.1,659.1,EICHERMOT
Tangible Book Value,20051.6,34560.5,35628.8,52028.7,68000.9,85621.2,95106.8,108465.3,119073.6,141317.5,170099.5,EICHERMOT
Tangible Book Value/Share,74,127.3,131.2,191.2,249.5,313.8,348.3,396.8,435.5,516.7,621.3,EICHERMOT
Total Debt,583.6,1021.4,291.2,1145.1,1508.4,1867.6,2490,2192.5,1077.1,2884.1,4194.4,EICHERMOT
Net Debt,-12120.5,-12889.4,-5914.2,-7869.4,-16840.1,-32411.3,-52009.5,-66729.3,-30080.5,-7611,922.1,EICHERMOT
Debt Equiv. of Unfunded Proj. Benefit Obligation,400.8,,-3.1,-3.5,-4.7,0,0,0,0,0,,EICHERMOT
Debt Equivalent Oper. Leases,3091.2,,,2410.4,3168,3895.2,1149.6,1156,2248.8,3688.8,,EICHERMOT
Total Minority Interest,10850.6,11738.6,,,,,,,,,,EICHERMOT
Equity Method Investments,,,15584.4,17458.2,17642.7,19439.2,18920.5,19262.1,19579.4,22283.7,25784.8,EICHERMOT
Inventory Method,,,,,,,,,,,,EICHERMOT
Raw Materials Inventory,1750.3,,1131.3,1215.4,1409.9,1660.9,1859.4,2809.1,3850.6,4618.4,,EICHERMOT
Work in Progress Inventory,412.2,,94.3,149,180.1,216.8,422.9,394.2,416.2,1289.4,,EICHERMOT
Finished Goods Inventory,3956.9,,1767.5,1908.9,2216.5,4281.4,3234.4,5322.1,6786,6545.3,,EICHERMOT
Other Inventory Accounts,335.8,,90.8,85.7,139.9,174.7,206.8,220.6,271.2,331.3,,EICHERMOT
Land,2503.1,,859.5,859.5,859.5,859.5,859.5,859.5,859.5,859.5,,EICHERMOT
Buildings,4062.3,,1773,2295.1,4843.5,6438.6,7793.2,8143.6,8276,9487.3,,EICHERMOT
Machinery,20121,,7444.5,9072.1,14815,17790.5,22309.4,24278.6,27199.3,30399,,EICHERMOT
Construction in Progress,2363.4,,333.1,2650.1,1418.9,2721.4,267.5,639.1,1339.8,777.5,,EICHERMOT
Full Time Employees,1259,,1882,2299,3085,4082,4899,5005,4636,5002,,EICHERMOT
Accum. Allowance for Doubtful Accts,139,,4.3,2.5,2.5,7.4,6.2,7.4,21,56.8,,EICHERMOT
Filing Date,,,,,,,,,,,,EICHERMOT
Restatement Type,,,,,,,,,,,,EICHERMOT
Calculation Type,,,,,,,,,,,,EICHERMOT
* FYC - This company has changed its fiscal year end. Capital IQ will not create any calculated statements that mix data from before and after this change and indicates this border with the column highlighted above.,,,,,,,,,,,,EICHERMOT
"Note: For multiple class companies, total share counts are primary class equivalent, and for foreign companies listed as primary ADRs, total share counts are ADR-equivalent.",,,,,,,,,,,,EICHERMOT
,,,,,,,,,,,,EICHERMOT
Cash And Equivalents,3966.9,4397.1,23071.5,938.2,9493.2,12236.9,30633.6,29887.4,22407,23125.6,46487.6,GRASIM
Short Term Investments,49375.3,34163.2,1006.6,347.9,7124.2,12745.5,13722.7,42197.6,32839.3,24747.2,182766,GRASIM
Trading Asset Securities,,,34897.4,69931.3,75568.4,58674.8,104418.7,150797.4,118207.1,133987.3,,GRASIM
Total Cash & ST Investments,53342.2,38560.3,58975.5,71217.4,92185.8,83657.2,148775,222882.4,173453.4,181860.1,229253.6,GRASIM
Accounts Receivable,25091.5,26473.7,30020.1,30095.6,52026.3,66900.7,57930.6,43417.8,54293.6,59151,69794,GRASIM
Other Receivables,70.9,70.9,3391,2736.1,8256.5,12754.1,14519.6,20108.7,18811.7,15187.2,3225.5,GRASIM
Notes Receivable,7719,8218.8,1752.2,1813.4,135128.5,171922.4,141674.3,146520.5,142470.1,223420.8,311716.8,GRASIM
Total Receivables,32881.4,34763.4,35163.3,34645.1,195411.3,251577.2,214124.5,210047,215575.4,297759,384736.3,GRASIM
Inventory,42565,47884.5,41487.5,42314.2,58603.6,70591.3,68406.2,61969.6,95364.2,111591.5,135447.8,GRASIM
Restricted Cash,,,,20000.3,2.6,19.8,17.3,17.3,0.3,0.3,,GRASIM
Other Current Assets,10834.7,10632.5,15139.3,16417.6,56888.3,92960.2,89206.2,107836.1,83283.6,84012.7,114439.4,GRASIM
Total Current Assets,139623.3,131840.7,150765.6,184594.6,403091.6,498805.7,520529.2,602752.4,567676.9,675223.6,863877.1,GRASIM
"Gross Property, Plant & Equipment",379383.4,453551.8,347959.3,364675.7,538031.6,672895,740215.5,767246.7,851676.2,961354.7,,GRASIM
Accumulated Depreciation,-120745.1,-141477.5,-20929.6,-37955.9,-61120.5,-89090.8,-122094.7,-152660.2,-185680.4,-222527.3,,GRASIM
"Net Property, Plant & Equipment",258638.3,312074.3,327029.7,326719.8,476911.1,583804.2,618120.8,614586.5,665995.8,738827.4,902527.7,GRASIM
Long-term Investments,26732.8,38389.7,70150.9,72027,330345.2,306396.4,320597.7,425199.8,519709.7,605138.4,750237.1,GRASIM
Goodwill,32768.2,32834,30155.2,29943.9,161918.1,213463.9,200465,200138.6,200585,201375.5,201537.8,GRASIM
Other Intangibles,1127.7,922.8,3406.7,4167.9,76643,101522.4,97659.7,93037.4,89383.5,86393.9,84312.2,GRASIM
Accounts Receivable Long-Term,,,,,,,,,,68.2,18,GRASIM
Loans Receivable Long-Term,1381.1,1117.1,2008.3,1989.9,375940.5,463846.7,460902.6,452783.2,519541.2,708711.2,917494,GRASIM
"Deferred Tax Assets, LT",116.7,187.6,190.4,204.4,214.2,469.5,1375.7,2054.4,2460.4,3822.6,4225.9,GRASIM
"Deferred Charges, LT",,,,,92.8,64.3,43.9,28.5,16.4,15.4,,GRASIM
Other Long-Term Assets,17089.7,23149.5,12248,8030.9,254044.3,243366.2,223495.5,284961.3,328579.4,352474.1,401161,GRASIM
Total Assets,477477.8,540515.7,595954.8,627678.4,2079200.8,2411739.3,2443190.1,2675542.1,2893948.3,3372050.3,4125390.8,GRASIM
LIABILITIES,,,,,,,,,,,,GRASIM
Accounts Payable,32498.6,23522.4,23955.4,30481.9,50296.8,60837,65829.1,79168.4,113934.4,133532.7,153570.6,GRASIM
Accrued Exp.,1273.8,1852.7,23546.5,13165.3,19103.5,45713.4,46914,52304.2,51734.9,55300.2,,GRASIM
Short-term Borrowings,15300.2,30713.9,34789.1,11578.5,206536.5,185521.5,121613.6,114009.6,130818.4,175800.2,,GRASIM
Curr. Port. of LT Debt,5391.5,24744.8,34809.9,12858.9,57534.3,94217.2,123661.9,135200,135588.5,170554.4,489857.4,GRASIM
Curr. Port. of Leases,,,7.6,5.8,29.9,11.3,2075.3,2211.3,2381.6,2799.1,3803.6,GRASIM
Curr. Income Taxes Payable,6797.9,10002.2,7257.2,8044.7,7506.8,9042,11198.1,12432.1,10175.9,21668.2,29505.6,GRASIM
"Unearned Revenue, Current",,,,8.7,5888.6,6635.3,7559.6,6561.4,8864.1,7415.7,,GRASIM
Other Current Liabilities,24241.7,40364.7,20264.1,33807,78323.2,85676.8,87337.9,123191,125346.9,128259.4,247591.2,GRASIM
Total Current Liabilities,85503.7,131200.7,144629.8,109950.8,425219.6,487654.5,466189.5,525078,578844.7,695329.9,924328.4,GRASIM
Long-Term Debt,76119.9,63843.2,55419.8,67672.8,407913.1,566860.7,587378,524882.5,465459.6,667124.6,861164.7,GRASIM
Long-Term Leases,,,21.9,14.3,21.3,0.3,13563,14474.8,13193.8,14107.3,16724.8,GRASIM
"Unearned Revenue, Non-Current",,,,104.2,376.2,541.8,791,823.3,755,107.5,,GRASIM
Pension & Other Post-Retire. Benefits,1887.3,2418.5,2618.1,2053.5,1031.8,1103,1422.6,1647.1,3879.2,4051.6,,GRASIM
"Def. Tax Liability, Non-Curr.",28149.4,34290.6,30439.8,35388.2,56177.4,88427.8,69790,84566.5,85266.7,84433.8,94166.7,GRASIM
Other Non-Current Liabilities,315.1,547.3,1244.1,1604.5,351474.1,381930.2,394685.2,498453.9,584802.2,677767.4,839622.4,GRASIM
Total Liabilities,191975.4,232300.3,234373.5,216788.3,1242213.5,1526518.3,1533819.3,1649926.1,1732201.2,2142922.1,2736007,GRASIM
"Pref. Stock, Redeemable",201.4,515.5,,,,,,,,,,GRASIM
Total Pref. Equity,201.4,515.5,,,,,,,,,,GRASIM
Common Stock,1162.4,994.8,933.5,933.7,1314.7,1315.2,1315.6,1316.1,1316.6,1316.8,1328,GRASIM
Additional Paid In Capital,692.3,2380.5,5540.8,7080.6,243472.7,237315.5,271702.5,272015.1,272295.9,272560.9,,GRASIM
Retained Earnings,210588.6,223587.3,250266.7,279152.9,301847.2,312160.6,349684.4,390782.1,461638.4,523731.8,,GRASIM
Treasury Stock,,,,,,-1582.7,-1600.3,-1529.3,-2393,-3873.2,,GRASIM
Comprehensive Inc. and Other,3499.3,3919.4,17552.1,26703.6,26983.9,30986.6,-54779.3,-7643.4,24124.4,-6316.4,885196,GRASIM
Total Common Equity,215942.6,230882,274293.1,313870.8,573618.5,580195.2,566322.9,654940.6,756982.3,787419.9,886524,GRASIM
Minority Interest,69358.4,76817.9,87288.2,97019.3,263368.8,305025.8,343047.9,370675.4,404764.8,441708.3,502859.8,GRASIM
Total Equity,285502.4,308215.4,361581.3,410890.1,836987.3,885221,909370.8,1025616,1161747.1,1229128.2,1389383.8,GRASIM
Total Liabilities And Equity,477477.8,540515.7,595954.8,627678.4,2079200.8,2411739.3,2443190.1,2675542.1,2893948.3,3372050.3,4125390.8,GRASIM
Supplemental Items,,,,,,,,,,,,GRASIM
Total Shares Out. on Filing Date,459.1,459.3,466.7,466.8,657.4,656.3,656.4,656.7,656.8,656.4,662.1,GRASIM
Total Shares Out. on Balance Sheet Date,459.1,459.3,466.7,466.8,657.4,656.3,656.4,656.7,656.8,656.4,662.1,GRASIM
Book Value/Share,470.3,502.7,587.7,672.3,872.6,884,862.7,997.3,1152.6,1199.5,1339,GRASIM
Tangible Book Value,182046.7,197125.2,240731.2,279759,335057.4,265208.9,268198.2,361764.6,467013.8,499650.5,600674,GRASIM
Tangible Book Value/Share,396.5,429.2,515.8,599.3,509.7,404.1,408.6,550.9,711.1,761.2,907.3,GRASIM
Total Debt,96811.6,119301.9,125048.3,92130.3,672035.1,846611,848291.8,790778.2,747441.9,1030385.6,1371550.5,GRASIM
Net Debt,43469.4,80741.6,66072.8,20912.9,579849.3,762953.8,699516.8,567895.8,573988.5,848525.5,1142296.9,GRASIM
Debt Equiv. of Unfunded Proj. Benefit Obligation,-53.4,157.1,310.3,204,394.6,463.5,1681.5,-381.7,-613.1,-900.4,,GRASIM
Debt Equivalent Oper. Leases,11505.6,12206.4,12933.6,13112.8,21193.6,28109.6,17288,17631.2,21963.2,28820.8,,GRASIM
Total Minority Interest,69358.4,76817.9,87288.2,97019.3,263368.8,305025.8,343047.9,370675.4,404764.8,441708.3,502859.8,GRASIM
Equity Method Investments,8702,11143.9,20401.8,21518.3,138689.1,62842.9,65330.9,68376.6,70501.7,110168.4,104828.1,GRASIM
Inventory Method,,,,,,,,,,,,GRASIM
Raw Materials Inventory,19261.3,21004.6,17100,14577.8,19413.4,21737.7,16532.1,16663.6,29591.7,31736.1,,GRASIM
Work in Progress Inventory,3931.5,5669.9,5612.8,4910.8,7750.9,9299.9,10036.4,8192.4,11770.1,15922.9,,GRASIM
Finished Goods Inventory,7854.6,8902.3,8224.6,7262.1,8290.1,10747.3,15513,9336,15046.8,19455.2,,GRASIM
Other Inventory Accounts,11517.6,12307.7,10550.1,15563.5,23149.2,28806.4,26324.7,27777.6,38955.6,44477.3,,GRASIM
Land,23502,35410.8,35081.6,37344.4,62448.5,73226.4,74191.4,74213.4,80733.2,83587.1,,GRASIM
Buildings,28727.6,38650.9,34669.6,37920.4,58764.4,68333.3,74194.4,75284.8,84362,91561.3,,GRASIM
Machinery,280064.1,342576.8,250323,266442.8,372389.7,477657.7,508329.9,512355.6,570693.7,651042,,GRASIM
Construction in Progress,40416.6,27501.1,17873,12963.4,22569,27282,38224.5,57194.3,65721.8,77301.8,,GRASIM
Leasehold Improvements,,,18.3,18.9,225.1,287.6,296.7,350.9,436.4,472.7,,GRASIM
Full Time Employees,7474,7381,8891,8669,24286,24390,24123,23561,23591,24455,,GRASIM
"Assets under Cap. Lease, Gross",,,4570.5,3879.3,13411.5,15197,9929.3,11266.5,11786.4,11500.7,,GRASIM
"Assets under Cap. Lease, Accum. Depr.",,,-168,-288.4,-583.8,-1049.1,-1251.7,-1795.8,-2386.8,-2905.2,,GRASIM
"Assets on Oper. Lease, Gross",554.3,554.3,1206,1434.3,1423.8,1746.4,1746.4,1746.4,1990.5,1990.5,,GRASIM
"Assets on Oper. Lease, Accum. Depr.",-468.9,-526.5,-205.2,-288.3,-373.9,-484.9,-592.3,-702.6,-811.7,-857.8,,GRASIM
Accum. Allowance for Doubtful Accts,30.2,37.6,245.7,472.7,1305,2743,2428,2225.8,2018.1,1573.2,,GRASIM
Filing Date,,,,,,,,,,,,GRASIM
Restatement Type,,,,,,,,,,,,GRASIM
Calculation Type,,,,,,,,,,,,GRASIM
"Note: For multiple class companies, total share counts are primary class equivalent, and for foreign companies listed as primary ADRs, total share counts are ADR-equivalent.",,,,,,,,,,,,GRASIM
,,,,,,,,,,,,GRASIM
Cash And Equivalents,17711.9,,9181.1,16925.7,21651.2,71548.5,53395.3,74403.6,115692.6,92003.5,94589.3,HCLTECH
Short Term Investments,121691.4,,116224.8,114980.4,60779.1,51083.7,79640.3,92504,65061.4,94005.4,141884,HCLTECH
Trading Asset Securities,,,,,,,,11677.7,27025.5,18100.4,35533.6,HCLTECH
Total Cash & ST Investments,139403.3,,125405.9,131906.1,82430.3,122632.2,133035.5,178585.3,207779.5,204109.4,272006.9,HCLTECH
Accounts Receivable,126617.4,,137926.3,142298.5,161167.1,188060.6,209571.1,216371,241478,265167.1,264332.9,HCLTECH
Other Receivables,2290.2,,2839.3,1770.6,972,1781.4,14200.8,9008.5,6756.4,2001.9,1584.8,HCLTECH
Notes Receivable,336.3,,322.9,,,,,,,,,HCLTECH
Total Receivables,129244,,141088.5,144069,162139.1,189842,223772,225379.5,248234.4,267169,265917.8,HCLTECH
Inventory,2065.5,,3329.2,3543.1,2204.9,1096.2,1007.6,1084.4,1751.7,2335.5,1835.1,HCLTECH
Prepaid Exp.,5427.4,,7304.3,8724.9,11183.3,13777.5,14373,14597.1,16265.4,16682.4,18183.8,HCLTECH
"Deferred Tax Assets, Curr.",,,,,,,,,,,,HCLTECH
Restricted Cash,41.8,,364.1,301.5,67.7,123.6,115.3,,,,,HCLTECH
Other Current Assets,27075.4,,37032.8,51648.7,56117.2,31147.1,51297.7,71651,54801.7,53550.6,35533.6,HCLTECH
Total Current Assets,303257.4,,314524.8,340193.4,314142.6,358618.6,423601.1,491297.3,528832.7,543846.9,593477.1,HCLTECH
"Gross Property, Plant & Equipment",100541.6,,104476.9,117496,130389,142902.5,174850.4,168242.2,167574.9,163904.8,174748.3,HCLTECH
Accumulated Depreciation,-50484.4,,-50058.3,-57318.8,-64039.3,-72893.3,-77079.6,-72818.8,-78991.3,-85247.2,-95590.3,HCLTECH
"Net Property, Plant & Equipment",50057.2,,54418.6,60177.2,66349.7,70009.2,97770.8,95423.4,88583.7,78657.6,79158.1,HCLTECH
Long-term Investments,129.4,,2038.1,2057.9,3876.9,1019.8,848.1,1084.4,1251.2,1167.8,917.5,HCLTECH
Goodwill,65927.8,,75748.2,87147.1,89987.5,111549.6,179852.8,196101.8,191764.4,188511.3,201440.2,HCLTECH
Other Intangibles,2271.3,,5058.4,59751.6,94360.8,102013.7,144474.1,135794.9,107268,84746.7,71400.8,HCLTECH
Accounts Receivable Long-Term,3670.8,,4175.8,3521.1,9357.8,11792.1,24175.1,26024.6,20185.7,6923.2,6255.9,HCLTECH
"Deferred Tax Assets, LT",21043,,22016.5,20690.9,22898.1,29160.6,25098.2,13429.3,12928.9,12678.6,10343.1,HCLTECH
"Deferred Charges, LT",9934.1,,9571.5,6412.6,6107.4,10046.8,14293.2,15931.7,18600.9,15764.9,13512.8,HCLTECH
Other Long-Term Assets,11719.6,,11727.2,12696.4,12655.9,16558.2,7267,8257.8,10593.3,16098.5,21687.1,HCLTECH
Total Assets,468010.5,,499279.2,592648.2,619736.6,710768.7,917380.3,983345.2,980008.8,948395.6,998192.6,HCLTECH
LIABILITIES,,,,,,,,,,,,HCLTECH
Accounts Payable,12211.1,,11428.5,33630.3,23123.6,21482.6,18545.9,19768.7,25273.9,25607.5,25690.9,HCLTECH
Accrued Exp.,57380.6,,56451.6,67005,70383.2,76470,84110.7,48629.3,52633,53634,60890.8,HCLTECH
Short-term Borrowings,4658.6,,2699.1,700.8,530.8,8731.2,20333.4,,,,,HCLTECH
Curr. Port. of LT Debt,331.1,,496.3,1603.1,1688.8,4688.5,4543.7,917.5,667.3,1418,1084.4,HCLTECH
Curr. Port. of Leases,1298.9,,1247.4,248.2,573.6,1271.6,7888.4,7924.1,7673.9,8841.7,10927,HCLTECH
Curr. Income Taxes Payable,13233.2,,13106.5,9550.7,8819.4,11173.5,11830.8,14597.1,14847.4,21854,23105.2,HCLTECH
"Unearned Revenue, Current",12547.9,,14010,14045.5,8590.6,12706.7,29757.5,80325.9,83829.2,82995,76572.3,HCLTECH
"Def. Tax Liability, Curr.",,,,,,,,,,,,HCLTECH
Other Current Liabilities,23982,,23451.1,18844.3,15354.2,11424.7,83981.6,26274.8,21770.6,23188.6,29110.8,HCLTECH
Total Current Liabilities,125643.5,,122890.5,145627.9,129064.2,147948.9,260991.9,198437.4,206695.2,217538.8,227381.4,HCLTECH
Long-Term Debt,1151,,9055.7,4564.1,3372.8,34685.7,31849.8,43624.5,43207.5,21436.9,22271,HCLTECH
Long-Term Leases,1049.2,,227.6,355.4,962.4,1238.2,24028.4,21687.1,18267.2,16849.2,23438.8,HCLTECH
"Unearned Revenue, Non-Current",7210.1,,4209.1,2270.5,2305.6,2581.9,4108,5838.8,7256.9,7924.1,10509.9,HCLTECH
Pension & Other Post-Retire. Benefits,,,,,,,,15181,9175.3,7673.9,8925.1,HCLTECH
"Def. Tax Liability, Non-Curr.",1050.2,,,,441.4,2689.4,966.4,1668.2,1251.2,1668.2,7757.3,HCLTECH
Other Non-Current Liabilities,7526.6,,10132.2,9220.8,12499.7,12050.3,19832.6,11427.5,11677.7,11260.6,15097.6,HCLTECH
Total Liabilities,143630.6,,146515.1,162038.7,148646.1,201194.2,341777.1,297864.6,297531,284351.8,315381.2,HCLTECH
Common Stock,4767.3,,4778.3,4820.5,4730.7,4649.6,7823.1,6005.7,6005.7,6005.7,6005.7,HCLTECH
Additional Paid In Capital,58657.4,,59308.3,76448.4,34420.7,34393.1,34393.1,83.4,83.4,83.4,83.4,HCLTECH
Retained Earnings,305798.9,,341842.9,396479.6,480228.3,539068.9,646119.5,632764.2,642273.2,647528.1,650781.2,HCLTECH
Treasury Stock,,,,,,,,,-8841.7,-8841.7,-8007.6,HCLTECH
Comprehensive Inc. and Other,-44851.5,,-55827,-49362.5,-48289.2,-74016.9,-119003.5,44792.3,41956.3,19351.6,33865.3,HCLTECH
Total Common Equity,324372.1,,350102.5,428385.9,471090.5,504094.7,569332,683645.6,681476.9,664127.1,682728,HCLTECH
Minority Interest,7.8,,2661.6,2223.7,,5479.8,6271.2,1835.1,1000.9,-83.4,83.4,HCLTECH
Total Equity,324379.9,,352764.1,430609.5,471090.5,509574.4,575603.2,685480.6,682477.8,664043.7,682811.5,HCLTECH
Total Liabilities And Equity,468010.5,,499279.2,592648.2,619736.6,710768.7,917380.3,983345.2,980008.8,948395.6,998192.6,HCLTECH
Supplemental Items,,,,,,,,,,,,HCLTECH
Total Shares Out. on Filing Date,2812,2872.3,2820.8,2853.6,2784.5,2712.6,2713.7,2713.7,2707.3,2707.4,2708,HCLTECH
Total Shares Out. on Balance Sheet Date,2812,2872.3,2820.8,2853.6,2784.5,2712.6,2713.7,2713.7,2707.3,2707.4,2708,HCLTECH
Book Value/Share,115.4,,124.1,150.1,169.2,185.8,209.8,251.9,251.7,245.3,252.1,HCLTECH
Tangible Book Value,256172.9,,269296,281487.1,286742.3,290531.4,245005.2,351748.8,382444.5,390869.1,409887.1,HCLTECH
Tangible Book Value/Share,91.1,,95.5,98.6,103,107.1,90.3,129.6,141.3,144.4,151.4,HCLTECH
Total Debt,8488.9,,13726.2,7471.6,7128.3,50615.2,88643.6,74153.4,69815.9,48545.8,57721.2,HCLTECH
Net Debt,-130914.4,,-111679.7,-124434.5,-75301.9,-72017,-44391.9,-104431.9,-137963.6,-155563.6,-214285.7,HCLTECH
Debt Equiv. of Unfunded Proj. Benefit Obligation,3221.9,,3358.1,4105.5,4915.6,5173,6267.9,9842.6,10760.2,9592.4,10927,HCLTECH
Debt Equivalent Oper. Leases,40344.1,,,44192.4,53082.8,,73895.1,,6005.7,5338.4,5338.4,HCLTECH
Total Minority Interest,7.8,,2661.6,2223.7,,5479.8,6271.2,1835.1,1000.9,-83.4,83.4,HCLTECH
Equity Method Investments,129.4,,2038.1,1913.8,342.7,417.8,418.9,,83.4,,,HCLTECH
Inventory Method,,,,,,,,,,,,HCLTECH
Finished Goods Inventory,2040.8,,3329.2,3543.1,2204.9,1096.2,1007.6,,,,,HCLTECH
Other Inventory Accounts,24.7,,,,,,,,,,,HCLTECH
Land,1141.7,,693.7,706.7,703.8,898.4,986.4,917.5,917.5,917.5,917.5,HCLTECH
Buildings,27761.4,,27429.5,33083.1,36085,36055.9,34729.1,37285.2,37952.5,35199.9,35366.7,HCLTECH
Machinery,54781.6,,58660.7,65363.8,74820.7,87008.7,87971.7,99010.2,101929.6,103681.2,108268.9,HCLTECH
Construction in Progress,7630.5,,8305.7,6485.6,5004.1,3144.1,5644,3586.7,1418,417.1,1084.4,HCLTECH
Full Time Employees,,,,,,137965,150423,168977,,,,HCLTECH
Accum. Allowance for Doubtful Accts,3703.9,,4722.8,3800.8,3725.1,3733.9,5887.9,5421.8,4921.3,4754.5,5255,HCLTECH
Filing Date,,,,,,,,,,,,HCLTECH
Restatement Type,,,,,,,,,,,,HCLTECH
Calculation Type,,,,,,,,,,,,HCLTECH
Currency,,,,,,,,,,,,HCLTECH
Exchange Rate,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,HCLTECH
Conversion Method,,,,,,,,,,,,HCLTECH
* FYC - This company has changed its fiscal year end. Capital IQ will not create any calculated statements that mix data from before and after this change and indicates this border with the column highlighted above.,,,,,,,,,,,,HCLTECH
"Note: For multiple class companies, total share counts are primary class equivalent, and for foreign companies listed as primary ADRs, total share counts are ADR-equivalent.",,,,,,,,,,,,HCLTECH
,,,,,,,,,,,,HCLTECH
Cash And Equivalents,184183,143374.6,145800.3,156778.4,259234.1,424455.1,249426.9,346243.4,365945.3,932298.8,2288345.1,HDFCBANK
Investment Securities,1195710.6,1642726.1,2073535.3,2226594.8,2518181.7,3002927.4,3985018.1,4481659.8,4940019.4,6021745.7,10056816.3,HDFCBANK
Total Investments,1195710.6,1642726.1,2073535.3,2226594.8,2518181.7,3002927.4,3985018.1,4481659.8,4940019.4,6021745.7,10056816.3,HDFCBANK
Gross Loans,3154188.6,3834079.7,4872904.2,5854809.9,7000338.4,8692226.6,10436708.8,11852835.2,14209422.8,16619492.9,25658914.1,HDFCBANK
Net Loans,3154188.6,3834079.7,4872904.2,5854809.9,7000338.4,8692226.6,10436708.8,11852835.2,14209422.8,16619492.9,25658914.1,HDFCBANK
"Gross Property, Plant & Equipment",78373.2,86285.8,94790.3,105063.4,113500.2,128211.4,140031.3,155764.7,179389.7,216293.3,,HDFCBANK
Accumulated Depreciation,-48110.4,-54036.3,-59993.3,-66916.4,-75394.7,-86013,-93762.7,-104769.1,-116556.9,-133467.7,,HDFCBANK
"Net Property, Plant & Equipment",30262.8,32249.4,34797,38147,38105.6,42198.4,46268.6,50995.6,62832.8,82825.6,126037.6,HDFCBANK
Goodwill,1548.5,1871.6,1871.6,1850,1487.9,1487.9,1487.9,1487.9,1487.9,1487.9,,HDFCBANK
Accrued Interest Receivable,45961.5,56365.7,75547.1,83177.1,90775.8,93262.8,103326.9,118928.9,134703.3,186905.2,,HDFCBANK
Restricted Cash,214951.3,221889.6,244888.5,336332.8,971381.4,393721.3,629974.2,866481.7,1187912,1039179.3,,HDFCBANK
Other Current Assets,12807.1,15138.2,17625.4,17270.1,18304.3,19546.7,26561.5,35269.5,42891.7,52011.1,,HDFCBANK
"Deferred Tax Assets, LT",19185.6,20319.8,22272.3,25870.6,35320.7,46206.8,41442.3,55416.4,71438.2,72922.6,,HDFCBANK
